Advisor ID,Client Name,Client ID,CreditScore,Gender,Age,Advisor_Age,Retired,Children(Y/N),Tenure,Recency,Frequency,Monetory, Small systematic Risk,Annual Return,Excess Return,Systematic Risk,NumberOfClients,PortfolioSize,Financial_lit,rating_trust,other_advisors,rating_knowledge,rating_comm,rating_avail,InvestmentGoal_Education,InvestmentGoal_Retirement,InvestmentGoal_Short-term,ModeCommunication_email,ModeCommunication_personal,ModeCommunication_phone,ModeCommunication_skype, Large B/P , Large ROE , Large S/P , Large Return Rate in the last quarter , Large Market Value , Small systematic Risk,REI
119,UJH,3229,584,0,66,48,1,0,5,2,1,3,0.5,0.118,0.009,0.97,5,49553.38,5,1,1,1,4,5,0,1,0,0,1,0,0,0.5,0,0,0,0,0.5,0.989
87,GJGK,3230,679,0,33,45,0,1,6,4,4,4,0.5,0.154,0.017,0.99,19,98015.85,3,4,1,3,4,3,1,0,0,1,0,0,0,0,0.5,0,0,0,0.5,0
55,HJKHK,3231,646,1,36,56,0,1,6,5,2,5,0.5,0.138,0.013,1.04,8,88481.32,4,5,1,1,5,3,0,1,0,1,0,0,0,0,0,0.5,0,0,0.5,0.002
146,DXC,3232,559,0,34,41,0,1,5,5,3,3,0.5,0.101,0.003,1.12,17,66879.27,2,4,1,1,5,3,1,0,0,0,0,0,1,0,0,0,0.5,0,0.5,0
150,BN,3233,595,1,36,35,0,0,6,5,3,4,0.5,0.093,0.001,1.01,19,24802.77,3,5,0,2,5,3,0,0,1,0,1,0,0,0,0,0,0,0.5,0.5,0.003
119,ABC,3234,527,1,47,35,0,1,1,3,2,2,0,0.192,0.024,1.08,7,21312.16,3,3,1,1,4,4,1,0,0,0,0,1,0,0.333,0.333,0.333,0,0,0,0.794
74,DEF,3235,684,1,34,49,0,0,9,2,2,5,0,0.183,0.023,0.98,13,190263.78,4,5,1,3,4,1,1,0,0,1,0,0,0,0.333,0.333,0,0.333,0,0,0.01
106,GHI,3236,673,0,32,47,0,0,0,2,4,3,0,0.164,0.017,1.14,6,72873.33,4,5,0,1,1,3,0,1,0,0,0,1,0,0.333,0,0.333,0.333,0,0,0.001
74,JKL,3237,802,1,38,48,0,0,7,2,2,2,0,0.184,0.022,1.07,23,57764.65,2,5,0,2,3,4,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0,0,0.004
127,PQR,3238,675,1,54,38,0,1,6,2,1,4,0,0.147,0.015,0.95,21,110273.84,3,1,1,3,3,3,1,0,0,0,0,0,1,0.333,0.333,0,0,0.333,0,0.997
114,TSY,3239,762,0,19,43,0,0,6,2,4,2,0,0.168,0.017,1.17,7,55500.17,2,3,1,1,2,3,1,0,0,1,0,0,0,0.333,0,0.333,0,0.333,0,0.002
109,UJH,3240,580,1,50,58,0,0,0,3,2,5,0,0.146,0.014,0.99,5,57541.08,4,2,1,1,3,1,0,1,0,0,0,1,0,0,0.333,0.333,0,0.333,0,0.976
67,GJGK,3241,621,0,31,41,0,0,8,5,2,4,0,0.127,0.01,0.99,18,90384.26,4,5,1,3,1,1,1,0,0,0,1,0,0,0.333,0,0,0.333,0.333,0,0.003
83,HJKHK,3242,411,0,36,42,0,1,10,2,2,2,0,0.124,0.007,1.09,6,120694.35,3,4,0,3,1,1,1,0,0,1,0,0,0,0,0.333,0,0.333,0.333,0,0.03
88,DXC,3243,815,1,24,57,0,0,7,5,5,5,0,0.138,0.012,1.04,9,178028.96,2,4,1,1,5,1,1,0,0,0,0,0,1,0,0,0.333,0.333,0.333,0,0
123,BN,3244,631,0,32,35,0,1,2,4,4,4,0.333,0.17,0.024,0.82,11,180990.29,2,4,0,1,3,1,0,1,0,0,0,0,1,0.333,0.333,0,0,0,0.333,0.001
120,ABC,3245,514,0,45,42,0,1,3,3,1,3,0.333,0.135,0.012,1.07,13,155407.21,3,3,1,3,2,1,0,0,1,0,0,1,0,0.333,0,0.333,0,0,0.333,0.971
49,DEF,3246,638,1,57,56,0,1,6,2,1,4,0.333,0.185,0.024,0.98,5,33676.48,5,3,1,2,5,3,0,1,0,0,0,1,0,0,0.333,0.333,0,0,0.333,0.98
92,GHI,3247,791,1,25,45,0,1,7,3,4,1,0.333,0.127,0.011,0.94,23,89666.28,5,4,1,2,1,5,1,0,0,0,1,0,0,0.333,0,0,0.333,0,0.333,0.001
77,JKL,3248,516,1,35,49,0,0,5,2,5,5,0.333,0.156,0.017,0.99,18,127558.26,4,5,1,2,1,2,0,1,0,0,0,1,0,0,0.333,0,0.333,0,0.333,0
101,PQR,3249,734,1,37,41,0,1,3,2,2,2,0.333,0.157,0.016,1.07,5,77272.62,5,5,1,2,3,3,1,0,0,1,0,0,0,0,0,0.333,0.333,0,0.333,0.003
126,TSY,3250,611,1,58,57,0,0,8,3,2,1,0.333,0.138,0.014,0.96,19,107665.68,5,3,0,1,5,1,1,0,0,0,0,0,1,0.333,0,0,0,0.333,0.333,0.824
1,UJH,3251,850,1,43,38,0,0,0,2,1,5,0.333,0.138,0.012,0.97,6,184044.8,3,3,1,2,3,1,0,0,1,0,0,0,1,0,0.333,0,0,0.333,0.333,0.964
75,GJGK,3252,641,1,31,58,0,1,10,3,4,5,0.333,0.141,0.014,0.95,7,91510.71,5,3,1,3,1,4,1,0,0,0,1,0,0,0,0,0.333,0,0.333,0.333,0.01
142,HJKHK,3253,585,0,38,55,0,1,5,4,4,4,0.333,0.09,0,1.13,17,87363.56,3,3,1,2,3,3,1,0,0,0,1,0,0,0,0,0,0.333,0.333,0.333,0.002
56,DXC,3254,552,1,50,38,0,1,4,3,1,3,0,0.191,0.024,1.06,24,117505.07,4,3,1,1,2,1,1,0,0,1,0,0,0,0.25,0.25,0.25,0.25,0,0,0.962
118,BN,3255,507,0,29,56,0,0,4,5,5,1,0,0.17,0.019,1.02,6,180626.68,2,4,0,1,1,3,0,0,1,0,0,0,1,0.25,0.25,0.25,0,0.25,0,0.001
106,ABC,3256,735,1,38,55,0,1,7,3,2,4,0,0.15,0.015,0.98,7,93478.96,5,3,1,2,1,4,0,1,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0,0.03
23,DEF,3257,707,0,58,55,0,1,3,2,3,2,0,0.153,0.015,1.08,10,114672.64,2,3,0,3,3,4,1,0,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0,0.006
102,GHI,3258,698,0,36,47,0,1,7,2,2,4,0,0.152,0.014,1.05,9,13387.88,4,3,0,1,1,3,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0.081
123,JKL,3259,841,1,31,39,0,0,2,4,5,3,0.25,0.177,0.023,0.97,22,173240.52,5,5,1,1,2,1,0,1,0,1,0,0,0,0.25,0.25,0.25,0,0,0.25,0
145,PQR,3260,688,0,33,56,0,0,2,2,2,4,0.25,0.17,0.023,0.86,25,27557.18,3,1,1,1,5,4,0,0,1,1,0,0,0,0.25,0.25,0,0.25,0,0.25,0.975
48,TSY,3261,614,1,51,49,0,0,3,2,3,4,0.25,0.154,0.017,1.04,19,5552.37,5,3,0,3,1,3,0,1,0,1,0,0,0,0.25,0,0.25,0.25,0,0.25,0.018
118,UJH,3262,511,1,48,46,0,0,6,2,1,4,0.25,0.179,0.022,1,25,88307.87,5,2,0,1,3,5,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0,0.25,0.998
77,GJGK,3263,447,1,43,49,0,1,2,3,1,3,0.25,0.163,0.021,0.83,12,33879.26,5,1,0,2,2,1,1,0,0,0,0,1,0,0.25,0.25,0,0,0.25,0.25,0.992
58,HJKHK,3264,738,1,35,49,0,0,5,2,3,2,0.25,0.153,0.016,1.03,19,181429.87,2,4,0,1,2,2,1,0,0,1,0,0,0,0.25,0,0.25,0,0.25,0.25,0
42,DXC,3265,422,0,33,39,0,0,2,3,4,4,0.25,0.164,0.019,0.93,22,102655.31,2,3,1,2,2,1,0,0,1,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0.007
76,BN,3266,537,1,30,60,0,1,1,3,2,3,0.25,0.129,0.012,0.89,8,96555.42,4,4,0,2,2,3,0,0,1,1,0,0,0,0.25,0,0,0.25,0.25,0.25,0.009
7,ABC,3267,707,0,40,35,0,1,3,5,4,5,0.25,0.14,0.012,1.01,15,189366.03,3,4,0,3,2,2,0,0,1,0,0,0,1,0,0.25,0,0.25,0.25,0.25,0.001
105,DEF,3268,690,1,54,50,0,1,5,2,1,5,0.25,0.138,0.013,0.97,8,12847.61,3,1,0,3,3,2,1,0,0,1,0,0,0,0,0,0.25,0.25,0.25,0.25,0.996
33,GHI,3269,664,1,33,47,0,0,7,2,2,5,0,0.172,0.02,1.01,17,143433.33,2,3,0,3,1,5,1,0,0,0,0,0,1,0.2,0.2,0.2,0.2,0.2,0,0.012
36,JKL,3270,850,0,33,54,0,1,7,2,3,3,0.2,0.181,0.023,0.96,14,183983.82,5,4,1,1,4,3,0,0,1,0,0,1,0,0.2,0.2,0.2,0.2,0,0.2,0.001
128,PQR,3271,584,1,32,46,0,0,9,3,4,1,0.2,0.171,0.022,0.94,7,169137.24,5,5,1,3,3,3,1,0,0,1,0,0,0,0.2,0.2,0.2,0,0.2,0.2,0
3,TSY,3272,728,0,59,53,0,1,4,2,2,3,0.2,0.153,0.018,0.88,18,163365.85,5,2,0,3,2,3,1,0,0,0,0,1,0,0.2,0.2,0,0.2,0.2,0.2,0.994
138,UJH,3273,560,0,43,48,0,1,4,2,2,4,0.2,0.156,0.018,0.97,18,123181.44,3,1,0,2,1,1,0,1,0,0,0,1,0,0.2,0,0.2,0.2,0.2,0.2,0.984
62,GJGK,3274,629,0,31,44,0,0,6,2,2,2,0.2,0.161,0.018,0.98,5,16447.6,5,2,0,3,2,3,1,0,0,0,1,0,0,0,0.2,0.2,0.2,0.2,0.2,0.981
50,HJKHK,3275,658,1,25,39,0,1,3,2,3,4,0.167,0.173,0.022,0.91,19,173948.4,4,4,1,2,1,2,1,0,0,1,0,0,0,0.167,0.167,0.167,0.167,0.167,0.167,0.003
89,DXC,3276,794,0,54,36,0,0,1,2,4,5,0,0.139,0.01,1.33,7,192154.66,4,3,1,1,4,2,0,1,0,0,0,1,0,1,0,0,0,0,0,0.037
113,BN,3277,790,0,41,52,0,1,2,2,5,2,0,0.143,0.01,1.17,15,198224.38,2,3,1,3,2,3,1,0,0,0,1,0,0,0,1,0,0,0,0,0.005
19,ABC,3278,640,1,44,36,0,0,7,4,2,3,0,0.173,0.018,1.3,10,67202.74,4,5,1,1,4,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0.011
137,DEF,3279,652,1,37,38,0,1,7,4,2,2,0,0.096,-0.002,1.39,10,68789.93,3,3,0,2,4,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0.013
3,GHI,3280,583,0,57,59,0,0,3,2,1,2,0,0.096,0.001,1.04,12,147964.99,5,1,1,1,4,5,0,0,1,1,0,0,0,0,0,0,0,1,0,0.994
70,JKL,3281,775,0,32,41,0,1,2,3,2,2,1,0.07,-0.005,1.1,9,161069.73,5,5,0,1,1,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0.026
104,PQR,3282,584,0,39,55,0,1,2,5,2,2,0,0.195,0.026,0.97,10,127749.61,4,3,0,3,2,1,0,0,1,1,0,0,0,0.5,0.5,0,0,0,0,0.032
126,TSY,3283,635,0,48,52,0,1,4,4,3,1,0,0.164,0.016,1.32,24,191914.37,5,4,1,1,4,4,0,1,0,0,0,1,0,0.5,0,0.5,0,0,0,0.003
143,UJH,3284,814,1,48,52,0,1,9,3,2,5,0,0.185,0.022,1.06,11,185791.9,3,3,1,3,3,3,1,0,0,1,0,0,0,0,0.5,0.5,0,0,0,0.193
22,GJGK,3285,735,0,43,42,0,1,9,1,1,5,0,0.15,0.015,1.05,9,184570.04,4,1,0,2,1,3,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0,1
56,HJKHK,3286,678,0,31,39,0,0,1,2,4,2,0,0.159,0.015,1.17,11,130446.65,2,3,0,3,4,4,0,0,1,1,0,0,0,0,0.5,0,0.5,0,0,0.001
47,DXC,3287,693,1,37,56,0,0,1,4,3,2,0,0.17,0.018,1.16,14,82867.55,3,4,1,2,3,5,0,1,0,0,0,0,1,0,0,0.5,0.5,0,0,0.001
99,BN,3288,640,0,30,47,0,0,6,4,5,2,0,0.14,0.011,1.09,13,187632.22,5,5,1,3,2,2,0,1,0,0,1,0,0,0.5,0,0,0,0.5,0,0
70,ABC,3289,773,0,23,43,0,0,8,5,3,5,0,0.123,0.008,1.01,15,56759.79,4,4,0,3,4,3,0,1,0,1,0,0,0,0,0.5,0,0,0.5,0,0.002
95,DEF,3290,736,0,30,53,0,1,9,3,3,5,0,0.145,0.013,1.07,12,34180.33,2,4,0,1,1,2,1,0,0,0,1,0,0,0,0,0.5,0,0.5,0,0
45,GHI,3291,693,0,28,50,0,1,8,4,4,3,0,0.09,-0.001,1.15,19,158545.25,5,5,1,3,1,4,0,1,0,0,0,0,1,0,0,0,0.5,0.5,0,0.002
126,JKL,3292,496,0,41,51,0,0,1,3,3,3,0.5,0.118,0.009,0.97,16,182337.98,3,4,1,2,3,3,1,0,0,0,1,0,0,0.5,0,0,0,0,0.5,0.002
37,PQR,3293,751,0,39,35,0,0,3,3,5,3,0.5,0.154,0.017,0.99,9,84175.34,5,4,0,3,2,2,0,0,1,1,0,0,0,0,0.5,0,0,0,0.5,0.002
19,TSY,3294,528,1,39,39,0,1,0,1,1,5,0.5,0.138,0.013,1.04,16,22197.8,3,3,0,1,2,2,0,0,1,0,1,0,0,0,0,0.5,0,0,0.5,0.987
48,UJH,3295,754,0,19,60,0,1,9,5,5,4,0.5,0.101,0.003,1.12,11,189641.11,5,4,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0.5,0,0.5,0.003
37,GJGK,3296,568,0,26,43,0,0,10,2,2,3,0.5,0.093,0.001,1.01,22,154491.39,5,4,0,1,5,5,0,1,0,0,0,1,0,0,0,0,0,0.5,0.5,0.018
146,HJKHK,3297,592,0,41,37,0,0,2,3,5,5,0,0.192,0.024,1.08,18,90020.74,5,5,1,1,2,4,0,1,0,0,0,0,1,0.333,0.333,0.333,0,0,0,0.003
17,DXC,3298,558,1,25,40,0,0,10,2,5,2,0,0.183,0.023,0.98,18,197264.35,3,3,1,1,4,3,1,0,0,1,0,0,0,0.333,0.333,0,0.333,0,0,0.013
148,BN,3299,825,1,34,50,0,1,9,4,3,2,0,0.164,0.017,1.14,14,31933.06,2,4,0,1,1,3,0,1,0,0,0,1,0,0.333,0,0.333,0.333,0,0,0
68,ABC,3300,677,1,28,49,0,0,0,2,1,4,0,0.184,0.022,1.07,9,8755.69,3,3,1,1,1,3,1,0,0,0,0,0,1,0,0.333,0.333,0.333,0,0,0.946
23,DEF,3301,653,1,34,56,0,1,5,3,2,3,0,0.147,0.015,0.95,13,52820.13,2,3,0,3,2,3,1,0,0,0,0,1,0,0.333,0.333,0,0,0.333,0,0.007
116,GHI,3302,593,1,35,47,0,1,4,4,4,1,0,0.168,0.017,1.17,7,20008.46,4,4,0,3,5,3,0,0,1,0,1,0,0,0.333,0,0.333,0,0.333,0,0
29,JKL,3303,632,0,44,38,0,0,3,2,2,4,0,0.146,0.014,0.99,25,34607.14,5,3,0,1,2,4,1,0,0,1,0,0,0,0,0.333,0.333,0,0.333,0,0.824
102,PQR,3304,601,1,35,41,0,1,8,4,4,1,0,0.127,0.01,0.99,23,177384.45,3,3,1,1,4,2,0,0,1,0,0,1,0,0.333,0,0,0.333,0.333,0,0.002
62,TSY,3305,786,0,62,44,1,0,8,2,5,1,0,0.124,0.007,1.09,24,165702.64,2,5,1,3,4,4,0,0,1,1,0,0,0,0,0.333,0,0.333,0.333,0,0.004
66,UJH,3306,654,0,40,53,0,1,3,5,5,1,0,0.138,0.012,1.04,9,167889.1,3,4,0,1,3,3,0,1,0,0,0,0,1,0,0,0.333,0.333,0.333,0,0.001
111,GJGK,3307,572,0,38,59,0,1,7,4,4,1,0.333,0.17,0.024,0.82,25,133122.62,4,3,1,3,5,2,0,1,0,0,0,0,1,0.333,0.333,0,0,0,0.333,0.007
72,HJKHK,3308,813,0,62,54,1,1,10,3,5,4,0.333,0.135,0.012,1.07,19,140454.14,3,4,1,1,4,2,1,0,0,0,0,1,0,0.333,0,0.333,0,0,0.333,0.008
99,DXC,3309,523,0,28,52,0,0,2,3,3,2,0.333,0.185,0.024,0.98,20,59938.81,5,5,1,1,5,4,0,1,0,1,0,0,0,0,0.333,0.333,0,0,0.333,0
82,BN,3310,506,1,50,39,0,0,3,5,2,2,0.333,0.127,0.011,0.94,19,12016.79,5,5,0,2,2,4,0,1,0,0,0,0,1,0.333,0,0,0.333,0,0.333,0.017
24,ABC,3311,513,1,72,36,1,0,3,3,2,1,0.333,0.156,0.017,0.99,12,81251.24,4,4,0,2,5,2,0,0,1,0,0,0,1,0,0.333,0,0.333,0,0.333,0.032
75,DEF,3312,664,0,31,47,0,0,7,3,4,4,0.333,0.157,0.016,1.07,11,134169.85,2,5,1,1,4,5,0,1,0,0,1,0,0,0,0,0.333,0.333,0,0.333,0
41,GHI,3313,684,1,54,38,0,1,6,2,4,4,0.333,0.138,0.014,0.96,6,94888.6,5,3,1,3,5,4,0,0,1,0,1,0,0,0.333,0,0,0,0.333,0.333,0.018
38,JKL,3314,608,0,63,35,1,0,3,1,1,4,0.333,0.138,0.012,0.97,24,175696.16,4,2,1,2,3,2,0,1,0,1,0,0,0,0,0.333,0,0,0.333,0.333,0.998
64,PQR,3315,527,0,25,37,0,0,6,3,3,2,0.333,0.141,0.014,0.95,25,96758.58,4,4,0,2,5,3,1,0,0,0,0,0,1,0,0,0.333,0,0.333,0.333,0
76,TSY,3316,666,1,53,57,0,0,5,3,2,4,0.333,0.09,0,1.13,9,128019.48,5,1,1,1,3,5,0,0,1,0,0,0,1,0,0,0,0.333,0.333,0.333,0.986
34,UJH,3317,779,1,71,50,1,1,3,3,1,4,0,0.191,0.024,1.06,23,146895.36,3,1,0,1,1,5,0,1,0,1,0,0,0,0.25,0.25,0.25,0.25,0,0,0.989
40,GJGK,3318,629,0,40,48,0,1,6,3,3,1,0,0.17,0.019,1.02,18,139356.3,3,4,1,2,1,5,0,0,1,0,0,0,1,0.25,0.25,0.25,0,0.25,0,0
64,HJKHK,3319,430,1,35,60,0,1,1,3,2,2,0,0.15,0.015,0.98,23,2923.61,3,3,0,3,3,4,1,0,0,1,0,0,0,0.25,0.25,0,0.25,0.25,0,0.089
10,DXC,3320,712,1,24,41,0,0,2,3,4,4,0,0.153,0.015,1.08,12,121232.51,5,3,0,2,1,2,0,1,0,1,0,0,0,0.25,0,0.25,0.25,0.25,0,0.003
80,BN,3321,682,1,30,49,0,1,9,4,4,4,0,0.152,0.014,1.05,9,2053.42,3,4,0,2,4,2,0,1,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0,0
94,ABC,3322,634,0,41,37,0,0,8,3,5,1,0.25,0.177,0.023,0.97,7,6382.46,2,4,0,2,3,2,1,0,0,0,0,0,1,0.25,0.25,0.25,0,0,0.25,0.003
41,DEF,3323,487,0,31,45,0,1,1,4,5,2,0.25,0.17,0.023,0.86,14,158750.13,5,5,1,3,2,2,0,1,0,0,1,0,0,0.25,0.25,0,0.25,0,0.25,0.001
15,GHI,3324,808,1,47,45,0,0,8,2,2,3,0.25,0.154,0.017,1.04,21,74028.36,4,4,0,3,5,2,0,1,0,1,0,0,0,0.25,0,0.25,0.25,0,0.25,0.022
67,JKL,3325,527,0,32,55,0,0,7,4,2,3,0.25,0.179,0.022,1,9,44099.75,3,5,0,2,1,1,1,0,0,0,0,0,1,0,0.25,0.25,0.25,0,0.25,0.005
12,PQR,3326,637,1,50,51,0,1,4,1,2,4,0.25,0.163,0.021,0.83,11,17323,4,1,0,1,2,3,0,1,0,0,1,0,0,0.25,0.25,0,0,0.25,0.25,0.996
98,TSY,3327,802,1,40,52,0,0,5,5,3,1,0.25,0.153,0.016,1.03,12,175043.69,4,4,0,1,5,2,0,0,1,0,1,0,0,0.25,0,0.25,0,0.25,0.25,0
16,UJH,3328,529,0,38,53,0,1,2,1,1,2,0.25,0.164,0.019,0.93,14,146388.85,5,1,1,3,3,4,0,1,0,0,0,1,0,0,0.25,0.25,0,0.25,0.25,1
109,GJGK,3329,850,0,43,50,0,0,3,4,3,4,0.25,0.129,0.012,0.89,25,2465.8,3,4,1,1,2,5,0,1,0,0,0,0,1,0.25,0,0,0.25,0.25,0.25,0.005
104,HJKHK,3330,738,1,18,53,0,1,4,3,3,1,0.25,0.14,0.012,1.01,7,47799.15,5,4,1,1,3,3,0,0,1,0,0,1,0,0,0.25,0,0.25,0.25,0.25,0.002
71,DXC,3331,817,1,34,55,0,0,5,3,2,5,0.25,0.138,0.013,0.97,10,165562.84,3,5,0,1,2,1,0,1,0,0,0,0,1,0,0,0.25,0.25,0.25,0.25,0.002
4,BN,3332,735,1,31,49,0,0,3,2,3,1,0,0.172,0.02,1.01,19,72927.68,2,4,0,1,1,2,1,0,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0,0
72,ABC,3333,619,0,41,57,0,0,5,2,2,3,0.2,0.181,0.023,0.96,22,38270.47,2,3,1,3,1,1,0,0,1,0,0,1,0,0.2,0.2,0.2,0.2,0,0.2,0.026
135,DEF,3334,671,1,27,39,0,1,5,5,5,5,0.2,0.171,0.022,0.94,24,120893.07,5,3,1,3,4,5,1,0,0,0,1,0,0,0.2,0.2,0.2,0,0.2,0.2,0.002
105,GHI,3335,581,0,31,43,0,0,6,5,3,1,0.2,0.153,0.018,0.88,9,188377.21,3,5,0,1,3,3,1,0,0,0,1,0,0,0.2,0.2,0,0.2,0.2,0.2,0
97,JKL,3336,690,1,36,35,0,0,10,5,2,1,0.2,0.156,0.018,0.97,14,55902.93,4,4,0,1,1,2,1,0,0,0,0,0,1,0.2,0,0.2,0.2,0.2,0.2,0.005
45,PQR,3337,579,1,56,46,0,1,4,2,1,5,0.2,0.161,0.018,0.98,18,4523.74,5,1,1,1,4,4,1,0,0,0,0,0,1,0,0.2,0.2,0.2,0.2,0.2,0.999
16,TSY,3338,688,0,24,45,0,0,3,3,4,5,0.167,0.173,0.022,0.91,9,102195.16,4,3,0,3,5,3,0,1,0,1,0,0,0,0.167,0.167,0.167,0.167,0.167,0.167,0.007
70,UJH,3339,599,0,28,54,0,1,4,3,2,3,0,0.139,0.01,1.33,14,60843.09,4,1,0,1,3,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0.978
79,GJGK,3340,729,1,29,50,0,1,5,4,5,5,0,0.143,0.01,1.17,14,25548.47,3,4,1,2,2,4,0,1,0,1,0,0,0,0,1,0,0,0,0,0
115,HJKHK,3341,718,0,29,49,0,0,3,4,2,2,0,0.173,0.018,1.3,14,134462.29,4,5,1,1,1,3,0,0,1,0,0,0,1,0,0,1,0,0,0,0.002
124,DXC,3342,712,1,53,50,0,0,6,2,3,2,0,0.096,-0.002,1.39,20,132702.64,3,3,1,2,1,4,0,1,0,1,0,0,0,0,0,0,1,0,0,0.029
27,BN,3343,474,1,37,38,0,0,3,5,3,5,0,0.096,0.001,1.04,17,75698.44,4,3,0,1,4,3,0,0,1,0,1,0,0,0,0,0,0,1,0,0.004
88,ABC,3344,565,1,33,45,0,1,8,2,2,1,1,0.07,-0.005,1.1,16,105642.43,5,5,0,2,3,3,1,0,0,0,0,0,1,0,0,0,0,0,1,0.018
93,DEF,3345,658,0,31,49,0,0,7,5,3,1,0,0.195,0.026,0.97,20,102153.75,3,3,1,3,1,2,0,1,0,1,0,0,0,0.5,0.5,0,0,0,0,0.001
64,GHI,3346,714,1,63,56,1,0,4,2,3,5,0,0.164,0.016,1.32,24,166677.54,2,3,1,1,5,5,0,1,0,1,0,0,0,0.5,0,0.5,0,0,0,0.009
30,JKL,3347,725,1,45,38,0,1,1,4,4,3,0,0.185,0.022,1.06,21,24218.65,2,4,0,3,2,4,0,1,0,0,0,1,0,0,0.5,0.5,0,0,0,0.001
68,PQR,3348,825,1,40,53,0,1,6,4,2,2,0,0.15,0.015,1.05,20,117122.5,4,5,1,2,3,2,1,0,0,0,0,0,1,0.5,0,0,0.5,0,0,0.002
132,TSY,3349,665,0,45,56,0,0,5,3,2,4,0,0.159,0.015,1.17,25,51871.95,3,2,0,3,2,2,0,1,0,1,0,0,0,0,0.5,0,0.5,0,0,0.972
65,UJH,3350,670,1,35,40,0,0,2,5,4,3,0,0.17,0.018,1.16,9,84321.03,3,3,1,3,5,5,1,0,0,0,0,0,1,0,0,0.5,0.5,0,0,0
133,GJGK,3351,474,0,34,41,0,1,9,4,2,4,0,0.14,0.011,1.09,25,160213.27,3,4,0,2,2,5,0,0,1,0,1,0,0,0.5,0,0,0,0.5,0,0.007
128,HJKHK,3352,591,1,40,46,0,0,2,5,5,5,0,0.123,0.008,1.01,6,88695.19,5,5,1,3,2,4,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0,0
7,DXC,3353,508,0,31,48,0,0,7,3,3,4,0,0.145,0.013,1.07,23,6123.15,2,4,0,1,1,3,1,0,0,1,0,0,0,0,0,0.5,0,0.5,0,0
12,BN,3354,695,0,36,35,0,0,2,2,2,2,0,0.09,-0.001,1.15,7,167749.54,4,4,1,1,2,3,0,0,1,1,0,0,0,0,0,0,0.5,0.5,0,0.021
94,ABC,3355,660,1,24,41,0,0,5,5,2,5,0.5,0.118,0.009,0.97,21,71638,4,5,1,3,5,3,1,0,0,0,0,0,1,0.5,0,0,0,0,0.5,0.002
79,DEF,3356,687,1,41,44,0,0,10,5,5,3,0.5,0.154,0.017,0.99,21,198064.52,2,3,1,3,2,3,0,1,0,1,0,0,0,0,0.5,0,0,0,0.5,0.002
46,GHI,3357,658,1,29,59,0,1,5,5,4,2,0.5,0.138,0.013,1.04,6,54914.92,2,4,1,2,4,2,0,0,1,0,0,0,1,0,0,0.5,0,0,0.5,0
129,JKL,3358,705,0,33,39,0,1,5,3,1,4,0.5,0.101,0.003,1.12,19,190659.17,4,2,1,1,1,3,1,0,0,0,0,0,1,0,0,0,0.5,0,0.5,0.996
34,PQR,3359,739,1,60,39,0,0,4,5,4,5,0.5,0.093,0.001,1.01,23,51637.67,5,4,1,2,5,5,1,0,0,1,0,0,0,0,0,0,0,0.5,0.5,0.003
10,TSY,3360,844,1,38,57,0,1,7,5,5,2,0,0.192,0.024,1.08,6,119333.38,2,4,1,3,2,1,1,0,0,1,0,0,0,0.333,0.333,0.333,0,0,0,0
1,UJH,3361,602,0,48,53,0,1,7,4,3,4,0,0.183,0.023,0.98,23,127095.14,5,5,1,1,4,3,0,0,1,0,0,0,1,0.333,0.333,0,0.333,0,0,0.002
72,GJGK,3362,759,0,33,57,0,0,9,3,4,3,0,0.164,0.017,1.14,9,93541.14,4,3,0,3,1,1,1,0,0,0,1,0,0,0.333,0,0.333,0.333,0,0,0.014
29,HJKHK,3363,747,1,38,44,0,0,2,4,2,1,0,0.184,0.022,1.07,21,89289.54,5,4,1,2,2,3,0,1,0,1,0,0,0,0,0.333,0.333,0.333,0,0,0.003
37,DXC,3364,673,1,47,41,0,1,1,2,2,1,0,0.147,0.015,0.95,11,108762.16,5,3,1,2,3,4,1,0,0,0,1,0,0,0.333,0.333,0,0,0.333,0,0.206
137,BN,3365,671,0,34,40,0,1,5,1,2,3,0,0.168,0.017,1.17,20,28238.25,5,1,0,3,4,3,0,0,1,0,0,1,0,0.333,0,0.333,0,0.333,0,0.996
91,ABC,3366,640,0,74,45,1,1,2,3,2,4,0,0.146,0.014,0.99,10,34130.43,4,3,0,1,4,5,1,0,0,0,0,0,1,0,0.333,0.333,0,0.333,0,0.181
80,DEF,3367,581,1,40,54,0,0,0,2,2,4,0,0.127,0.01,0.99,17,7926.35,5,3,0,2,5,2,0,1,0,1,0,0,0,0.333,0,0,0.333,0.333,0,0.732
